14.07.2021;"74,13";14.07.2021;"74,13"
15.07.2021;"74,37";15.07.2021;"74,37"
16.07.2021;"74,04";16.07.2021;"74,04"
17.07.2021;"74,08";17.07.2021;"74,08"
18.07.2021;"74,06";18.07.2021;"74,06"
19.07.2021;"74,66";19.07.2021;"74,66"
20.07.2021;"74,35";20.07.2021;"74,35"
21.07.2021;"73,94";21.07.2021;"73,94"
22.07.2021;"73,66";22.07.2021;"73,66"
23.07.2021;"73,83";23.07.2021;"73,83"
24.07.2021;"73,87";24.07.2021;"73,87"
25.07.2021;"73,68";25.07.2021;"73,68"
26.07.2021;"73,68";26.07.2021;"73,68"
27.07.2021;"73,71";27.07.2021;"73,71"
28.07.2021;"73,44";28.07.2021;"73,44"
29.07.2021;"73,15";29.07.2021;"73,15"
30.07.2021;"73,11";30.07.2021;"73,11"
31.07.2021;"73,15";31.07.2021;"73,15"
01.08.2021;"73,09";01.08.2021;"73,09"
02.08.2021;"72,96";02.08.2021;"72,96"
03.08.2021;"72,94";03.08.2021;"72,94"
04.08.2021;"73,18";04.08.2021;"73,18"
05.08.2021;"73,12";05.08.2021;"73,12"
06.08.2021;"73,03";06.08.2021;"73,03"
07.08.2021;"73,06";07.08.2021;"73,06"
08.08.2021;"73,50";08.08.2021;"73,50"
09.08.2021;"73,62";09.08.2021;"73,62"
10.08.2021;"73,92";10.08.2021;"73,92"
11.08.2021;"73,40";11.08.2021;"73,40"
12.08.2021;"73,54";12.08.2021;"73,54"
13.08.2021;"73,28";13.08.2021;"73,28"
14.08.2021;"73,31";14.08.2021;"73,31"
15.08.2021;"73,15";15.08.2021;"73,15"
16.08.2021;"73,28";16.08.2021;"73,28"
17.08.2021;"73,60";17.08.2021;"73,60"
18.08.2021;"73,84";18.08.2021;"73,84"
19.08.2021;"74,28";19.08.2021;"74,28"
20.08.2021;"74,24";20.08.2021;"74,24"
21.08.2021;"74,28";21.08.2021;"74,28"
22.08.2021;"74,20";22.08.2021;"74,20"
23.08.2021;"74,08";23.08.2021;"74,08"
24.08.2021;"73,76";24.08.2021;"73,76"
25.08.2021;"73,77";25.08.2021;"73,77"
26.08.2021;"74,27";26.08.2021;"74,27"
27.08.2021;"73,22";27.08.2021;"73,22"
28.08.2021;"73,25";28.08.2021;"73,25"
29.08.2021;"73,40";29.08.2021;"73,40"
30.08.2021;"73,42";30.08.2021;"73,42"
31.08.2021;"73,27";31.08.2021;"73,27"
01.09.2021;"72,98";01.09.2021;"72,98"
02.09.2021;"73,01";02.09.2021;"73,01"
03.09.2021;"72,79";03.09.2021;"72,79"
04.09.2021;"72,83";04.09.2021;"72,83"
05.09.2021;"72,77";05.09.2021;"72,77"
06.09.2021;"72,97";06.09.2021;"72,97"
07.09.2021;"73,36";07.09.2021;"73,36"
08.09.2021;"73,25";08.09.2021;"73,25"
09.09.2021;"72,86";09.09.2021;"72,86"
10.09.2021;"73,15";10.09.2021;"73,15"
11.09.2021;"73,19";11.09.2021;"73,19"
12.09.2021;"73,10";12.09.2021;"73,10"
13.09.2021;"72,64";13.09.2021;"72,64"
14.09.2021;"72,88";14.09.2021;"72,88"
15.09.2021;"72,24";15.09.2021;"72,24"
16.09.2021;"72,47";16.09.2021;"72,47"
17.09.2021;"72,84";17.09.2021;"72,84"
18.09.2021;"72,88";18.09.2021;"72,88"
19.09.2021;"72,81";19.09.2021;"72,81"
20.09.2021;"73,36";20.09.2021;"73,36"
21.09.2021;"73,00";21.09.2021;"73,00"
22.09.2021;"72,92";22.09.2021;"72,92"
23.09.2021;"72,67";23.09.2021;"72,67"
24.09.2021;"72,48";24.09.2021;"72,48"
25.09.2021;"72,51";25.09.2021;"72,51"
26.09.2021;"72,70";26.09.2021;"72,70"
27.09.2021;"72,58";27.09.2021;"72,58"
28.09.2021;"72,84";28.09.2021;"72,84"
29.09.2021;"72,85";29.09.2021;"72,85"
30.09.2021;"72,72";30.09.2021;"72,72"
01.10.2021;"72,64";01.10.2021;"72,64"
02.10.2021;"72,67";02.10.2021;"72,67"
03.10.2021;"72,75";03.10.2021;"72,75"
04.10.2021;"72,48";04.10.2021;"72,48"
05.10.2021;"72,29";05.10.2021;"72,29"
06.10.2021;"72,39";06.10.2021;"72,39"
07.10.2021;"71,78";07.10.2021;"71,78"
08.10.2021;"71,78";08.10.2021;"71,78"
09.10.2021;"71,81";09.10.2021;"71,81"
10.10.2021;"71,75";10.10.2021;"71,75"
11.10.2021;"71,84";11.10.2021;"71,84"
12.10.2021;"71,85";12.10.2021;"71,85"
13.10.2021;"71,97";13.10.2021;"71,97"
14.10.2021;"71,40";14.10.2021;"71,40"
15.10.2021;"70,99";15.10.2021;"70,99"
16.10.2021;"70,99";16.10.2021;"70,99"
17.10.2021;"71,03";17.10.2021;"71,03"
18.10.2021;"71,22";18.10.2021;"71,22"
19.10.2021;"70,87";19.10.2021;"70,87"
20.10.2021;"70,83";20.10.2021;"70,83"
21.10.2021;"71,16";21.10.2021;"71,16"
22.10.2021;"70,36";22.10.2021;"70,36"
23.10.2021;"70,30";23.10.2021;"70,30"
24.10.2021;"70,39";24.10.2021;"70,39"
25.10.2021;"69,82";25.10.2021;"69,82"
26.10.2021;"69,49";26.10.2021;"69,49"
27.10.2021;"70,64";27.10.2021;"70,64"
28.10.2021;"70,18";28.10.2021;"70,18"
29.10.2021;"70,94";29.10.2021;"70,94"
30.10.2021;"70,94";30.10.2021;"70,94"
31.10.2021;"70,84";31.10.2021;"70,84"
01.11.2021;"71,62";01.11.2021;"71,62"
02.11.2021;"71,65";02.11.2021;"71,65"
03.11.2021;"71,74";03.11.2021;"71,74"
04.11.2021;"71,44";04.11.2021;"71,44"
05.11.2021;"71,15";05.11.2021;"71,15"
06.11.2021;"71,15";06.11.2021;"71,15"
07.11.2021;"71,30";07.11.2021;"71,30"
08.11.2021;"71,26";08.11.2021;"71,26"
09.11.2021;"70,74";09.11.2021;"70,74"
10.11.2021;"71,28";10.11.2021;"71,28"
11.11.2021;"71,60";11.11.2021;"71,60"
12.11.2021;"72,90";12.11.2021;"72,90"
13.11.2021;"72,90";13.11.2021;"72,90"
14.11.2021;"72,88";14.11.2021;"72,88"
15.11.2021;"72,52";15.11.2021;"72,52"
16.11.2021;"73,13";16.11.2021;"73,13"
17.11.2021;"72,61";17.11.2021;"72,61"
18.11.2021;"73,11";18.11.2021;"73,11"
19.11.2021;"73,52";19.11.2021;"73,52"
20.11.2021;"73,52";20.11.2021;"73,52"
21.11.2021;"73,56";21.11.2021;"73,56"
22.11.2021;"75,00";22.11.2021;"75,00"
23.11.2021;"74,31";23.11.2021;"74,31"
24.11.2021;"74,97";24.11.2021;"74,97"
25.11.2021;"74,56";25.11.2021;"74,56"
26.11.2021;"75,56";26.11.2021;"75,56"
27.11.2021;"75,56";27.11.2021;"75,56"
28.11.2021;"75,56";28.11.2021;"75,56"
29.11.2021;"74,47";29.11.2021;"74,47"
30.11.2021;"74,12";30.11.2021;"74,12"
01.12.2021;"74,28";01.12.2021;"74,28"
02.12.2021;"73,65";02.12.2021;"73,65"
03.12.2021;"73,97";03.12.2021;"73,97"
04.12.2021;"73,97";04.12.2021;"73,97"
05.12.2021;"73,89";05.12.2021;"73,89"
06.12.2021;"74,38";06.12.2021;"74,38"
07.12.2021;"74,03";07.12.2021;"74,03"
08.12.2021;"73,56";08.12.2021;"73,56"
09.12.2021;"73,65";09.12.2021;"73,65"
10.12.2021;"73,45";10.12.2021;"73,45"
11.12.2021;"73,45";11.12.2021;"73,45"
12.12.2021;"73,43";12.12.2021;"73,43"
13.12.2021;"73,52";13.12.2021;"73,52"
14.12.2021;"73,83";14.12.2021;"73,83"
15.12.2021;"73,63";15.12.2021;"73,63"
